id,name,album,release_date,track_number,attribute names,attribute values,uri
0lKUBmEyQfzsQHozyeXzES,Clean (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,13,energy,0.391,spotify:track:0lKUBmEyQfzsQHozyeXzES
0lKUBmEyQfzsQHozyeXzES,Clean (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,13,duration_ms,271000,spotify:track:0lKUBmEyQfzsQHozyeXzES
0lKUBmEyQfzsQHozyeXzES,Clean (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,13,popularity,71,spotify:track:0lKUBmEyQfzsQHozyeXzES
0lKUBmEyQfzsQHozyeXzES,Clean (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,13,speechiness,0.0293,spotify:track:0lKUBmEyQfzsQHozyeXzES
0lKUBmEyQfzsQHozyeXzES,Clean (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,13,tempo,103.955,spotify:track:0lKUBmEyQfzsQHozyeXzES
0lKUBmEyQfzsQHozyeXzES,Clean (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,13,loudness,-8.892,spotify:track:0lKUBmEyQfzsQHozyeXzES
0lKUBmEyQfzsQHozyeXzES,Clean (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,13,valence,0.258,spotify:track:0lKUBmEyQfzsQHozyeXzES
6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,14,acousticness,0.00976,spotify:track:6HRsJu8vcnzYDN4t0570FY
6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,14,danceability,0.464,spotify:track:6HRsJu8vcnzYDN4t0570FY
6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,14,liveness,0.209,spotify:track:6HRsJu8vcnzYDN4t0570FY
6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,14,instrumentalness,2.61E-05,spotify:track:6HRsJu8vcnzYDN4t0570FY
6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,14,energy,0.705,spotify:track:6HRsJu8vcnzYDN4t0570FY
6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,14,duration_ms,245566,spotify:track:6HRsJu8vcnzYDN4t0570FY
6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,14,popularity,70,spotify:track:6HRsJu8vcnzYDN4t0570FY
6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,14,speechiness,0.0434,spotify:track:6HRsJu8vcnzYDN4t0570FY
6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,14,tempo,183.892,spotify:track:6HRsJu8vcnzYDN4t0570FY
6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,14,loudness,-5.97,spotify:track:6HRsJu8vcnzYDN4t0570FY
6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,14,valence,0.385,spotify:track:6HRsJu8vcnzYDN4t0570FY
0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,15,acousticness,0.61,spotify:track:0TyGh27YQ5LknmiDhCzJiT
0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,15,danceability,0.363,spotify:track:0TyGh27YQ5LknmiDhCzJiT
0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,15,liveness,0.112,spotify:track:0TyGh27YQ5LknmiDhCzJiT
0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,15,instrumentalness,3.91E-06,spotify:track:0TyGh27YQ5LknmiDhCzJiT
0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,15,energy,0.498,spotify:track:0TyGh27YQ5LknmiDhCzJiT
0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,15,duration_ms,267389,spotify:track:0TyGh27YQ5LknmiDhCzJiT
0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,15,popularity,70,spotify:track:0TyGh27YQ5LknmiDhCzJiT
0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,15,speechiness,0.0755,spotify:track:0TyGh27YQ5LknmiDhCzJiT
0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,15,tempo,84.68,spotify:track:0TyGh27YQ5LknmiDhCzJiT
0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,15,loudness,-9.473,spotify:track:0TyGh27YQ5LknmiDhCzJiT
0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,15,valence,0.477,spotify:track:0TyGh27YQ5LknmiDhCzJiT
5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,16,acousticness,0.00675,spotify:track:5M787RexsAiVYjQusM98CV
5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,16,danceability,0.649,spotify:track:5M787RexsAiVYjQusM98CV
5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,16,liveness,0.0824,spotify:track:5M787RexsAiVYjQusM98CV
5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,16,instrumentalness,4.63E-06,spotify:track:5M787RexsAiVYjQusM98CV
5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,16,energy,0.846,spotify:track:5M787RexsAiVYjQusM98CV
5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,16,duration_ms,230177,spotify:track:5M787RexsAiVYjQusM98CV
5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,16,popularity,71,spotify:track:5M787RexsAiVYjQusM98CV
5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,16,speechiness,0.0602,spotify:track:5M787RexsAiVYjQusM98CV
5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,16,tempo,121.978,spotify:track:5M787RexsAiVYjQusM98CV
5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,16,loudness,-5.958,spotify:track:5M787RexsAiVYjQusM98CV
5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,16,valence,0.698,spotify:track:5M787RexsAiVYjQusM98CV
0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version) [Deluxe],27/10/2023,17,acousticness,0.309,spotify:track:0CD7DzeCsuPJygddqlUVYa
0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version) [Deluxe],27/10/2023,17,danceability,0.591,spotify:track:0CD7DzeCsuPJygddqlUVYa
0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version) [Deluxe],27/10/2023,17,liveness,0.0608,spotify:track:0CD7DzeCsuPJygddqlUVYa
0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version) [Deluxe],27/10/2023,17,instrumentalness,0.000199,spotify:track:0CD7DzeCsuPJygddqlUVYa
0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version) [Deluxe],27/10/2023,17,energy,0.412,spotify:track:0CD7DzeCsuPJygddqlUVYa
0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version) [Deluxe],27/10/2023,17,duration_ms,180381,spotify:track:0CD7DzeCsuPJygddqlUVYa
0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version) [Deluxe],27/10/2023,17,popularity,75,spotify:track:0CD7DzeCsuPJygddqlUVYa
0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version) [Deluxe],27/10/2023,17,speechiness,0.0863,spotify:track:0CD7DzeCsuPJygddqlUVYa
0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version) [Deluxe],27/10/2023,17,tempo,155.875,spotify:track:0CD7DzeCsuPJygddqlUVYa
0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version) [Deluxe],27/10/2023,17,loudness,-13.27,spotify:track:0CD7DzeCsuPJygddqlUVYa
0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version) [Deluxe],27/10/2023,17,valence,0.328,spotify:track:0CD7DzeCsuPJygddqlUVYa
3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,18,acousticness,0.066,spotify:track:3CCRVu4F91Qp2mnGjmWBrf
3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,18,danceability,0.633,spotify:track:3CCRVu4F91Qp2mnGjmWBrf
3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,18,liveness,0.127,spotify:track:3CCRVu4F91Qp2mnGjmWBrf
3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,18,instrumentalness,9.94E-06,spotify:track:3CCRVu4F91Qp2mnGjmWBrf
3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,18,energy,0.551,spotify:track:3CCRVu4F91Qp2mnGjmWBrf
3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,18,duration_ms,279833,spotify:track:3CCRVu4F91Qp2mnGjmWBrf
3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,18,popularity,74,spotify:track:3CCRVu4F91Qp2mnGjmWBrf
3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,18,speechiness,0.0341,spotify:track:3CCRVu4F91Qp2mnGjmWBrf
3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,18,tempo,109.95,spotify:track:3CCRVu4F91Qp2mnGjmWBrf
3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,18,loudness,-8.297,spotify:track:3CCRVu4F91Qp2mnGjmWBrf
3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,18,valence,0.164,spotify:track:3CCRVu4F91Qp2mnGjmWBrf
5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,19,acousticness,0.16,spotify:track:5QUIK7ZtziW8kGWo8RqopF
5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,19,danceability,0.8,spotify:track:5QUIK7ZtziW8kGWo8RqopF
5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,19,liveness,0.0874,spotify:track:5QUIK7ZtziW8kGWo8RqopF
5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,19,instrumentalness,7.14E-05,spotify:track:5QUIK7ZtziW8kGWo8RqopF
5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,19,energy,0.501,spotify:track:5QUIK7ZtziW8kGWo8RqopF
5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,19,duration_ms,146436,spotify:track:5QUIK7ZtziW8kGWo8RqopF
5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,19,popularity,76,spotify:track:5QUIK7ZtziW8kGWo8RqopF
5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,19,speechiness,0.034,spotify:track:5QUIK7ZtziW8kGWo8RqopF
5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,19,tempo,110.013,spotify:track:5QUIK7ZtziW8kGWo8RqopF
5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,19,loudness,-9.332,spotify:track:5QUIK7ZtziW8kGWo8RqopF
5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,19,valence,0.0831,spotify:track:5QUIK7ZtziW8kGWo8RqopF
6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,20,acousticness,0.207,spotify:track:6M9ppdfFjR1AbpUl3Y8DcV
6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,20,danceability,0.701,spotify:track:6M9ppdfFjR1AbpUl3Y8DcV
6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,20,liveness,0.105,spotify:track:6M9ppdfFjR1AbpUl3Y8DcV
6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,20,instrumentalness,0,spotify:track:6M9ppdfFjR1AbpUl3Y8DcV
6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,20,energy,0.625,spotify:track:6M9ppdfFjR1AbpUl3Y8DcV
6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,20,duration_ms,171818,spotify:track:6M9ppdfFjR1AbpUl3Y8DcV
6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,20,popularity,72,spotify:track:6M9ppdfFjR1AbpUl3Y8DcV
6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,20,speechiness,0.036,spotify:track:6M9ppdfFjR1AbpUl3Y8DcV
6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,20,tempo,118.036,spotify:track:6M9ppdfFjR1AbpUl3Y8DcV
6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,20,loudness,-8.804,spotify:track:6M9ppdfFjR1AbpUl3Y8DcV
6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,20,valence,0.323,spotify:track:6M9ppdfFjR1AbpUl3Y8DcV
6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,21,acousticness,0.041,spotify:track:6IG3sQ8s9nfk6TUlVzRhbN
6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,21,danceability,0.595,spotify:track:6IG3sQ8s9nfk6TUlVzRhbN
6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,21,liveness,0.122,spotify:track:6IG3sQ8s9nfk6TUlVzRhbN
6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,21,instrumentalness,0,spotify:track:6IG3sQ8s9nfk6TUlVzRhbN
6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,21,energy,0.656,spotify:track:6IG3sQ8s9nfk6TUlVzRhbN
6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,21,duration_ms,229477,spotify:track:6IG3sQ8s9nfk6TUlVzRhbN
6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,21,popularity,78,spotify:track:6IG3sQ8s9nfk6TUlVzRhbN
6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,21,speechiness,0.037,spotify:track:6IG3sQ8s9nfk6TUlVzRhbN
6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,21,tempo,99.994,spotify:track:6IG3sQ8s9nfk6TUlVzRhbN
6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,21,loudness,-7.343,spotify:track:6IG3sQ8s9nfk6TUlVzRhbN
6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),1989 (Taylor's Version) [Deluxe],27/10/2023,21,valence,0.191,spotify:track:6IG3sQ8s9nfk6TUlVzRhbN
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,22,acousticness,0.0104,spotify:track:6qAcApH8obo8eqatCKUHd9
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,22,danceability,0.602,spotify:track:6qAcApH8obo8eqatCKUHd9
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,22,liveness,0.217,spotify:track:6qAcApH8obo8eqatCKUHd9
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,22,instrumentalness,0,spotify:track:6qAcApH8obo8eqatCKUHd9
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,22,energy,0.648,spotify:track:6qAcApH8obo8eqatCKUHd9
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,22,duration_ms,199773,spotify:track:6qAcApH8obo8eqatCKUHd9
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,22,popularity,79,spotify:track:6qAcApH8obo8eqatCKUHd9
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,22,speechiness,0.103,spotify:track:6qAcApH8obo8eqatCKUHd9
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,22,tempo,170.091,spotify:track:6qAcApH8obo8eqatCKUHd9
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,22,loudness,-6.905,spotify:track:6qAcApH8obo8eqatCKUHd9
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],27/10/2023,22,valence,0.174,spotify:track:6qAcApH8obo8eqatCKUHd9
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),1989 (Taylor's Version),26/10/2023,1,acousticness,0.00961,spotify:track:1hR8BSuEqPCCZfv93zzzz9
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),1989 (Taylor's Version),26/10/2023,1,danceability,0.761,spotify:track:1hR8BSuEqPCCZfv93zzzz9
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),1989 (Taylor's Version),26/10/2023,1,liveness,0.367,spotify:track:1hR8BSuEqPCCZfv93zzzz9
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),1989 (Taylor's Version),26/10/2023,1,instrumentalness,2.24E-05,spotify:track:1hR8BSuEqPCCZfv93zzzz9
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),1989 (Taylor's Version),26/10/2023,1,energy,0.607,spotify:track:1hR8BSuEqPCCZfv93zzzz9
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),1989 (Taylor's Version),26/10/2023,1,duration_ms,212600,spotify:track:1hR8BSuEqPCCZfv93zzzz9
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),1989 (Taylor's Version),26/10/2023,1,popularity,81,spotify:track:1hR8BSuEqPCCZfv93zzzz9
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),1989 (Taylor's Version),26/10/2023,1,speechiness,0.0312,spotify:track:1hR8BSuEqPCCZfv93zzzz9
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),1989 (Taylor's Version),26/10/2023,1,tempo,116.98,spotify:track:1hR8BSuEqPCCZfv93zzzz9
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),1989 (Taylor's Version),26/10/2023,1,loudness,-4.83,spotify:track:1hR8BSuEqPCCZfv93zzzz9
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),1989 (Taylor's Version),26/10/2023,1,valence,0.674,spotify:track:1hR8BSuEqPCCZfv93zzzz9
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),1989 (Taylor's Version),26/10/2023,2,acousticness,0.0976,spotify:track:45wMBGri1PORPjM9PwFfrS
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),1989 (Taylor's Version),26/10/2023,2,danceability,0.737,spotify:track:45wMBGri1PORPjM9PwFfrS
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),1989 (Taylor's Version),26/10/2023,2,liveness,0.174,spotify:track:45wMBGri1PORPjM9PwFfrS
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),1989 (Taylor's Version),26/10/2023,2,instrumentalness,0,spotify:track:45wMBGri1PORPjM9PwFfrS
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),1989 (Taylor's Version),26/10/2023,2,energy,0.725,spotify:track:45wMBGri1PORPjM9PwFfrS
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),1989 (Taylor's Version),26/10/2023,2,duration_ms,231833,spotify:track:45wMBGri1PORPjM9PwFfrS
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),1989 (Taylor's Version),26/10/2023,2,popularity,85,spotify:track:45wMBGri1PORPjM9PwFfrS
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),1989 (Taylor's Version),26/10/2023,2,speechiness,0.0641,spotify:track:45wMBGri1PORPjM9PwFfrS
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),1989 (Taylor's Version),26/10/2023,2,tempo,96.012,spotify:track:45wMBGri1PORPjM9PwFfrS
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),1989 (Taylor's Version),26/10/2023,2,loudness,-5.417,spotify:track:45wMBGri1PORPjM9PwFfrS
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),1989 (Taylor's Version),26/10/2023,2,valence,0.755,spotify:track:45wMBGri1PORPjM9PwFfrS
1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version),1989 (Taylor's Version),26/10/2023,3,acousticness,0.000418,spotify:track:1hjRhYpWyqDpPahmSlUTlc
1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version),1989 (Taylor's Version),26/10/2023,3,danceability,0.575,spotify:track:1hjRhYpWyqDpPahmSlUTlc
1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version),1989 (Taylor's Version),26/10/2023,3,liveness,0.0901,spotify:track:1hjRhYpWyqDpPahmSlUTlc
1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version),1989 (Taylor's Version),26/10/2023,3,instrumentalness,0.0214,spotify:track:1hjRhYpWyqDpPahmSlUTlc
1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version),1989 (Taylor's Version),26/10/2023,3,energy,0.824,spotify:track:1hjRhYpWyqDpPahmSlUTlc
1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version),1989 (Taylor's Version),26/10/2023,3,duration_ms,231000,spotify:track:1hjRhYpWyqDpPahmSlUTlc
1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version),1989 (Taylor's Version),26/10/2023,3,popularity,86,spotify:track:1hjRhYpWyqDpPahmSlUTlc
